Temps[s] ; Tension Generateur[V] ; Courant[A] 
278.33159708976746 ; 0.0841 ; 0.0 
278.8321466445923 ; 0.0841 ; 0.0 
279.3327782154083 ; 0.0841 ; 0.0 
279.8333327770233 ; 0.085 ; 0.0 
280.33398604393005 ; 0.0841 ; 0.0 
280.8345093727112 ; 0.0841 ; 0.0 
281.33507204055786 ; 0.085 ; 0.0 
281.835236787796 ; 0.085 ; 0.0 
282.33579683303833 ; 0.0841 ; 0.0 
282.83642959594727 ; 0.085 ; 0.0 
283.3370795249939 ; 0.085 ; 0.0 
283.8377170562744 ; 0.085 ; 0.0 
284.33799719810486 ; 0.085 ; 0.0 
284.838565826416 ; 0.086 ; 0.0 
285.33913493156433 ; 0.085 ; 0.0 
285.8397903442383 ; 0.086 ; 0.0 
286.34043622016907 ; 0.086 ; 0.0 
286.84098744392395 ; 0.086 ; 0.0 
